Year,Month,Day,Tmin,Tmax
1961,4.0,2,9.0,23.2
1961,4.0,3,15.0,23.7
1961,4.0,4,9.2,20.6
1961,4.0,5,8.3,19.9
1961,4.0,6,2.5,17.7
1961,4.0,7,13.0,20.3
1961,4.0,8,14.0,24.7
1961,4.0,9,7.0,22.6
1961,4.0,10,12.0,22.3
1961,4.0,11,15.0,20.5
1961,4.0,12,10.5,22.5
1961,4.0,13,12.8,23.5
1961,4.0,14,12.5,23.6
1961,4.0,15,16.5,23.8
1961,4.0,16,18.2,25.8
1961,4.0,17,16.4,26.0
1961,4.0,18,13.4,20.5
1961,4.0,19,7.8,18.0
1961,4.0,20,11.5,18.5
1961,4.0,21,14.8,21.5
1961,4.0,22,13.5,20.7
1961,4.0,23,10.2,18.8
1961,4.0,24,3.6,18.3
1961,4.0,25,7.6,19.6
1961,4.0,26,7.5,24.4
1961,4.0,27,4.6,16.8
1961,4.0,28,9.4,19.8
1961,4.0,29,9.7,24.8
1961,4.0,30,8.8,21.2
1961,4.0,31,,
1961,5.0,1,12.0,20.5
1961,5.0,2,10.1,23.5
1961,5.0,3,12.4,22.4
1961,5.0,4,13.4,24.6
1961,5.0,5,15.8,23.5
1961,5.0,6,16.0,24.0
1961,5.0,7,14.4,23.5
1961,5.0,8,9.6,17.2
1961,5.0,9,10.6,21.2
1961,5.0,10,3.1,16.0
1961,5.0,11,8.0,19.7
1961,5.0,12,11.8,23.9
1961,5.0,13,13.5,16.6
1961,5.0,14,14.2,18.4
1961,5.0,15,14.5,21.0
1961,5.0,16,14.5,16.9
1961,5.0,17,14.1,19.9
1961,5.0,18,11.4,15.4
1961,5.0,19,2.8,15.2
1961,5.0,20,1.6,17.2
1961,5.0,21,7.5,20.1
1961,5.0,22,10.3,19.7
1961,5.0,23,9.1,22.2
1961,5.0,24,11.8,22.6
1961,5.0,25,14.2,23.4
1961,5.0,26,16.8,23.0
1961,5.0,27,13.4,16.9
1961,5.0,28,11.5,18.0
1961,5.0,29,16.3,22.7
1961,5.0,30,17.7,24.5
1961,5.0,31,13.5,21.6
1961,6.0,1,6.7,14.6
1961,6.0,2,9.2,16.2
1961,6.0,3,14.8,20.4
1961,6.0,4,5.2,14.8
1961,6.0,5,0.0,13.2
1961,6.0,6,8.8,15.7
1961,6.0,7,16.3,22.3
1961,6.0,8,11.2,21.6
1961,6.0,9,6.0,11.2
1961,6.0,10,1.9,9.8
1961,6.0,11,-0.5,9.4
1961,6.0,12,-1.4,8.1
1961,6.0,13,-1.6,8.5
1961,6.0,14,-2.6,11.0
1961,6.0,15,-1.8,13.0
1961,6.0,16,1.3,15.5
1961,6.0,17,5.5,14.9
1961,6.0,18,5.4,15.8
1961,6.0,19,1.8,13.5
1961,6.0,20,7.0,12.3
1961,6.0,21,3.4,19.3
1961,6.0,22,11.0,13.5
1961,6.0,23,8.8,15.8
1961,6.0,24,13.4,21.5
1961,6.0,25,13.7,20.9
1961,6.0,26,16.3,25.0
1961,6.0,27,13.4,22.5
1961,6.0,28,5.5,13.0
1961,6.0,29,2.1,13.7
1961,6.0,30,10.0,12.8
1961,6.0,31,,
1961,7.0,1,9.3,13.5
1961,7.0,2,6.7,15.3
1961,7.0,3,3.7,17.5
1961,7.0,4,10.0,15.8
1961,7.0,5,11.7,15.2
1961,7.0,6,6.5,11.7
1961,7.0,7,0.3,9.5
1961,7.0,8,-0.8,9.6
1961,7.0,9,2.2,10.5
1961,7.0,10,6.6,12.7
1961,7.0,11,3.3,11.6
1961,7.0,12,6.5,14.7
1961,7.0,13,5.7,17.0
1961,7.0,14,1.6,14.7
1961,7.0,15,5.2,16.3
1961,7.0,16,8.0,14.5
1961,7.0,17,8.2,16.6
1961,7.0,18,12.0,15.8
1961,7.0,19,15.4,22.8
1961,7.0,20,13.1,21.1
1961,7.0,21,6.2,14.0
1961,7.0,22,3.6,18.3
1961,7.0,23,8.4,17.1
1961,7.0,24,7.6,16.4
1961,7.0,25,7.5,14.0
1961,7.0,26,1.0,13.2
1961,7.0,27,1.0,15.0
1961,7.0,28,1.8,11.7
1961,7.0,29,7.4,14.6
1961,7.0,30,8.3,15.5
1961,7.0,31,10.0,17.5
1961,8.0,1,11.5,16.1
1961,8.0,2,11.0,19.8
1961,8.0,3,12.4,17.2
1961,8.0,4,11.3,19.6
1961,8.0,5,14.2,27.0
1961,8.0,6,13.9,20.4
1961,8.0,7,7.3,12.0
1961,8.0,8,10.6,13.9
1961,8.0,9,12.8,19.9
1961,8.0,10,13.6,16.3
1961,8.0,11,9.6,16.6
1961,8.0,12,15.6,18.9
1961,8.0,13,8.1,13.3
1961,8.0,14,2.8,18.3
1961,8.0,15,6.5,19.7
1961,8.0,16,7.0,20.7
1961,8.0,17,12.2,23.2
1961,8.0,18,8.8,14.5
1961,8.0,19,10.2,16.6
1961,8.0,20,10.7,21.0
1961,8.0,21,13.0,22.5
1961,8.0,22,13.9,18.1
1961,8.0,23,4.4,19.7
1961,8.0,24,10.2,13.4
1961,8.0,25,7.0,19.7
1961,8.0,26,7.4,17.2
1961,8.0,27,11.4,19.2
1961,8.0,28,12.1,18.3
1961,8.0,29,12.9,19.9
1961,8.0,30,6.7,16.0
1961,8.0,31,4.4,15.7
1961,9.0,1,11.8,20.6
1961,9.0,2,14.0,20.5
1961,9.0,3,9.8,19.7
1961,9.0,4,3.0,18.6
1961,9.0,5,3.3,19.5
1961,9.0,6,8.8,20.5
1961,9.0,7,7.4,14.8
1961,9.0,8,4.0,15.7
1961,9.0,9,7.1,19.5
1961,9.0,10,9.5,20.0
1961,9.0,11,11.5,15.0
1961,9.0,12,3.8,18.1
1961,9.0,13,14.5,25.7
1961,9.0,14,11.7,19.8
1961,9.0,15,5.2,13.0
1961,9.0,16,9.2,15.7
1961,9.0,17,8.0,17.8
1961,9.0,18,6.8,20.9
1961,9.0,19,11.2,22.5
1961,9.0,20,12.8,24.5
1961,9.0,21,9.5,17.5
1961,9.0,22,5.8,14.5
1961,9.0,23,11.9,15.5
1961,9.0,24,7.0,20.8
1961,9.0,25,15.2,28.6
1961,9.0,26,12.0,23.2
1961,9.0,27,12.1,21.0
1961,9.0,28,5.2,16.0
1961,9.0,29,5.6,19.0
1961,9.0,30,10.1,24.0
1961,9.0,31,,
1961,10.0,1,12.9,26.6
1961,10.0,2,11.4,20.8
1961,10.0,3,10.0,15.2
1961,10.0,4,14.7,20.5
1961,10.0,5,15.5,18.2
1961,10.0,6,11.6,20.0
1961,10.0,7,12.7,20.0
1961,10.0,8,15.8,20.9
1961,10.0,9,16.3,21.4
1961,10.0,10,15.4,21.0
1961,10.0,11,16.3,23.0
1961,10.0,12,16.3,26.0
1961,10.0,13,13.1,23.2
1961,10.0,14,13.6,23.0
1961,10.0,15,12.4,18.3
1961,10.0,16,15.2,18.9
1961,10.0,17,13.4,20.2
1961,10.0,18,11.1,25.3
1961,10.0,19,10.4,19.0
1961,10.0,20,12.1,19.0
1961,10.0,21,9.1,19.5
1961,10.0,22,9.3,18.7
1961,10.0,23,12.0,22.5
1961,10.0,24,17.0,28.8
1961,10.0,25,13.8,28.0
1961,10.0,26,16.3,29.9
1961,10.0,27,16.0,31.8
1961,10.0,28,19.2,30.5
1961,10.0,29,20.0,27.9
1961,10.0,30,18.6,26.5
1961,10.0,31,20.6,26.8
1961,11.0,1,20.0,27.3
1961,11.0,2,19.8,30.1
1961,11.0,3,19.4,28.7
1961,11.0,4,11.4,25.8
1961,11.0,5,5.9,19.0
1961,11.0,6,9.6,25.2
1961,11.0,7,14.5,29.2
1961,11.0,8,12.9,21.6
1961,11.0,9,14.4,20.7
1961,11.0,10,11.8,21.9
1961,11.0,11,8.8,23.2
1961,11.0,12,13.4,26.8
1961,11.0,13,15.7,27.4
1961,11.0,14,14.0,28.9
1961,11.0,15,15.5,26.8
1961,11.0,16,17.1,29.9
1961,11.0,17,18.0,31.9
1961,11.0,18,16.2,23.0
1961,11.0,19,17.9,23.6
1961,11.0,20,14.0,23.9
1961,11.0,21,16.5,28.5
1961,11.0,22,15.0,28.1
1961,11.0,23,18.4,29.5
1961,11.0,24,17.4,29.3
1961,11.0,25,20.0,29.0
1961,11.0,26,18.1,34.0
1961,11.0,27,20.0,31.8
1961,11.0,28,18.4,28.8
1961,11.0,29,18.0,27.7
1961,11.0,30,18.4,25.0
1961,11.0,31,,
1961,12.0,1,17.8,28.2
1961,12.0,2,17.3,28.2
1961,12.0,3,14.6,24.1
1961,12.0,4,18.2,28.0
1961,12.0,5,21.4,30.3
1961,12.0,6,21.7,31.6
1961,12.0,7,22.3,32.8
1961,12.0,8,13.7,29.2
1961,12.0,9,12.8,21.5
1961,12.0,10,14.0,24.5
1961,12.0,11,17.0,31.8
1961,12.0,12,15.0,26.7
1961,12.0,13,19.2,31.5
1961,12.0,14,22.4,32.0
1961,12.0,15,19.6,27.8
1961,12.0,16,18.8,23.4
1961,12.0,17,16.1,29.0
1961,12.0,18,21.3,30.5
1961,12.0,19,18.7,22.6
1961,12.0,20,13.4,24.5
1961,12.0,21,14.7,25.3
1961,12.0,22,18.0,31.1
1961,12.0,23,14.0,25.4
1961,12.0,24,13.5,30.6
1961,12.0,25,13.3,24.6
1961,12.0,26,19.2,29.0
1961,12.0,27,22.5,32.5
1961,12.0,28,16.7,26.2
1961,12.0,29,13.7,22.6
1961,12.0,30,16.0,25.5
1961,12.0,31,19.0,26.0
1962,1,1,19.6,28.7
1962,1,2,15.2,27.1
1962,1,3,10.8,27.9
1962,1,4,18.2,34.0
1962,1,5,16.3,29.0
1962,1,6,19.7,31.5
1962,1,7,16.0,28.7
1962,1,8,20.6,34.6
1962,1,9,20.0,30.0
1962,1,10,20.0,28.1
1962,1,11,20.8,24.7
1962,1,12,19.0,29.0
1962,1,13,17.8,23.5
1962,1,14,11.7,21.8
1962,1,15,8.7,27.0
1962,1,16,16.0,28.8
1962,1,17,18.6,30.7
1962,1,18,17.2,33.0
1962,1,19,15.7,25.4
1962,1,20,19.0,28.5
1962,1,21,21.7,31.8
1962,1,22,20.4,33.0
1962,1,23,18.5,31.2
1962,1,24,15.3,26.0
1962,1,25,13.6,26.0
1962,1,26,18.3,26.6
1962,1,27,20.4,29.7
1962,1,28,22.0,30.2
1962,1,29,21.9,30.3
1962,1,30,21.6,29.2
1962,1,31,21.1,29.4
1962,2.0,1,21.2,28.7
1962,2.0,2,21.2,31.5
1962,2.0,3,21.5,30.2
1962,2.0,4,18.6,28.4
1962,2.0,5,18.8,28.1
1962,2.0,6,17.4,26.8
1962,2.0,7,16.0,26.0
1962,2.0,8,15.0,26.6
1962,2.0,9,17.5,28.0
1962,2.0,10,20.1,29.5
1962,2.0,11,22.0,30.9
1962,2.0,12,20.1,34.0
1962,2.0,13,23.2,33.6
1962,2.0,14,17.8,30.7
1962,2.0,15,19.3,30.4
1962,2.0,16,20.0,36.3
1962,2.0,17,19.1,29.4
1962,2.0,18,10.8,22.1
1962,2.0,19,11.7,28.0
1962,2.0,20,17.0,30.0
1962,2.0,21,19.4,32.2
1962,2.0,22,14.1,26.2
1962,2.0,23,14.7,25.6
1962,2.0,24,10.5,25.9
1962,2.0,25,9.7,27.1
1962,2.0,26,12.8,27.0
1962,2.0,27,18.0,27.0
1962,2.0,28,19.7,26.6
1962,2.0,29,,
1962,2.0,30,,
1962,2.0,31,,
1962,3.0,1,19.0,27.5
1962,3.0,2,20.2,28.8
1962,3.0,3,21.0,28.4
1962,3.0,4,21.1,29.6
1962,3.0,5,18.5,33.5
1962,3.0,6,19.0,37.5
1962,3.0,7,20.8,29.0
1962,3.0,8,20.1,32.6
1962,3.0,9,19.9,29.2
1962,3.0,10,14.1,26.3
1962,3.0,11,16.5,28.0
1962,3.0,12,14.8,24.5
1962,3.0,13,17.5,27.0
1962,3.0,14,18.5,26.0
1962,3.0,15,18.5,26.2
1962,3.0,16,18.9,27.5
1962,3.0,17,19.0,27.3
1962,3.0,18,21.5,30.0
1962,3.0,19,19.3,32.0
1962,3.0,20,19.3,35.3
1962,3.0,21,15.0,34.2
1962,3.0,22,16.0,25.5
1962,3.0,23,17.5,31.3
1962,3.0,24,20.7,31.7
1962,3.0,25,20.2,26.0
1962,3.0,26,19.5,29.0
1962,3.0,27,20.2,27.2
1962,3.0,28,20.3,28.5
1962,3.0,29,15.8,33.5
1962,3.0,30,17.0,31.0
1962,3.0,31,22.7,26.0
1962,4.0,1,16.6,24.0
1962,4.0,2,10.0,20.2
1962,4.0,3,6.5,20.2
1962,4.0,4,14.2,20.0
1962,4.0,5,18.0,21.7
1962,4.0,6,15.5,23.6
1962,4.0,7,16.8,21.4
1962,4.0,8,11.8,21.4
1962,4.0,9,7.8,23.3
1962,4.0,10,12.6,25.7
1962,4.0,11,12.3,25.1
1962,4.0,12,13.8,26.7
1962,4.0,13,11.8,21.0
1962,4.0,14,14.8,20.7
1962,4.0,15,10.5,20.5
1962,4.0,16,9.2,20.0
1962,4.0,17,13.8,21.2
1962,4.0,18,16.2,23.5
1962,4.0,19,17.2,26.0
1962,4.0,20,15.3,25.0
1962,4.0,21,17.4,23.0
1962,4.0,22,10.3,18.4
1962,4.0,23,7.3,18.2
1962,4.0,24,7.3,18.7
1962,4.0,25,11.4,18.2
1962,4.0,26,5.1,15.8
1962,4.0,27,3.0,18.7
1962,4.0,28,6.0,20.1
1962,4.0,29,8.9,19.5
1962,4.0,30,8.9,24.0
1962,4.0,31,,
1962,5.0,1,12.2,22.7
1962,5.0,2,11.9,20.2
1962,5.0,3,4.9,21.3
1962,5.0,4,6.0,25.2
1962,5.0,5,7.6,23.4
1962,5.0,6,5.3,15.2
1962,5.0,7,3.4,15.0
1962,5.0,8,11.1,17.6
1962,5.0,9,11.7,19.0
1962,5.0,10,10.7,21.5
1962,5.0,11,8.6,24.5
1962,5.0,12,12.5,27.9
1962,5.0,13,11.4,23.9
1962,5.0,14,14.8,24.6
1962,5.0,15,11.2,21.2
1962,5.0,16,8.9,18.5
1962,5.0,17,4.9,16.0
1962,5.0,18,2.0,19.6
1962,5.0,19,6.5,20.8
1962,5.0,20,9.0,20.0
1962,5.0,21,9.5,17.1
1962,5.0,22,8.9,18.3
1962,5.0,23,7.0,21.0
1962,5.0,24,8.2,22.0
1962,5.0,25,7.2,18.0
1962,5.0,26,10.4,14.5
1962,5.0,27,8.3,14.8
1962,5.0,28,2.1,10.5
1962,5.0,29,-0.1,11.3
1962,5.0,30,0.7,10.3
1962,5.0,31,4.3,12.9
1962,6.0,1,9.3,12.0
1962,6.0,2,2.8,15.6
1962,6.0,3,4.6,20.3
1962,6.0,4,5.6,21.0
1962,6.0,5,5.5,19.8
1962,6.0,6,4.2,19.2
1962,6.0,7,4.0,18.5
1962,6.0,8,2.6,17.6
1962,6.0,9,3.8,16.1
1962,6.0,10,0.1,13.5
1962,6.0,11,4.5,13.6
1962,6.0,12,3.2,15.0
1962,6.0,13,6.2,14.9
1962,6.0,14,6.4,16.7
1962,6.0,15,6.1,18.2
1962,6.0,16,8.3,19.7
1962,6.0,17,10.1,22.2
1962,6.0,18,13.6,24.6
1962,6.0,19,12.8,22.0
1962,6.0,20,9.4,15.4
1962,6.0,21,3.0,14.1
1962,6.0,22,0.8,12.6
1962,6.0,23,2.4,12.0
1962,6.0,24,9.2,12.5
1962,6.0,25,9.5,17.0
1962,6.0,26,9.2,16.9
1962,6.0,27,11.5,19.0
1962,6.0,28,11.8,15.8
1962,6.0,29,12.2,14.0
1962,6.0,30,9.7,13.6
1962,6.0,31,,
1962,7.0,1,4.2,11.6
1962,7.0,2,6.3,10.2
1962,7.0,3,8.4,10.4
1962,7.0,4,8.5,10.7
1962,7.0,5,8.6,10.6
1962,7.0,6,1.4,10.0
1962,7.0,7,0.5,11.2
1962,7.0,8,2.5,12.8
1962,7.0,9,5.0,16.5
1962,7.0,10,4.6,15.6
1962,7.0,11,9.0,14.5
1962,7.0,12,4.6,16.0
1962,7.0,13,4.5,14.5
1962,7.0,14,6.3,10.2
1962,7.0,15,4.2,7.3
1962,7.0,16,3.0,9.1
1962,7.0,17,1.0,15.2
1962,7.0,18,3.8,12.8
1962,7.0,19,-2.4,11.7
1962,7.0,20,2.6,14.2
1962,7.0,21,4.5,13.5
1962,7.0,22,4.2,14.0
1962,7.0,23,-0.2,9.7
1962,7.0,24,-1.7,9.0
1962,7.0,25,-1.7,10.8
1962,7.0,26,5.8,13.2
1962,7.0,27,7.0,14.8
1962,7.0,28,7.8,13.5
1962,7.0,29,8.3,15.0
1962,7.0,30,5.5,11.6
1962,7.0,31,9.8,12.7
1962,8.0,1,9.9,17.4
1962,8.0,2,6.0,20.3
1962,8.0,3,9.8,22.5
1962,8.0,4,12.4,25.5
1962,8.0,5,11.4,26.1
1962,8.0,6,16.5,23.4
1962,8.0,7,14.9,27.7
1962,8.0,8,10.3,17.6
1962,8.0,9,11.0,12.5
1962,8.0,10,9.5,13.8
1962,8.0,11,8.4,12.6
1962,8.0,12,5.3,12.3
1962,8.0,13,3.2,14.5
1962,8.0,14,10.0,15.2
1962,8.0,15,9.0,21.5
1962,8.0,16,4.6,22.5
1962,8.0,17,12.0,23.6
1962,8.0,18,7.3,15.6
1962,8.0,19,0.3,13.5
1962,8.0,20,0.2,13.3
1962,8.0,21,3.9,10.5
1962,8.0,22,2.1,10.7
1962,8.0,23,1.1,12.3
1962,8.0,24,3.2,14.5
1962,8.0,25,9.2,17.2
1962,8.0,26,5.8,22.0
1962,8.0,27,6.0,15.8
1962,8.0,28,5.2,11.0
1962,8.0,29,6.1,12.5
1962,8.0,30,5.8,20.6
1962,8.0,31,9.8,24.8
1962,9.0,1,12.8,28.6
1962,9.0,2,14.3,25.0
1962,9.0,3,12.7,27.0
1962,9.0,4,14.9,23.8
1962,9.0,5,8.0,14.9
1962,9.0,6,12.4,18.2
1962,9.0,7,9.0,21.5
1962,9.0,8,7.0,16.7
1962,9.0,9,7.2,19.7
1962,9.0,10,8.1,18.0
1962,9.0,11,3.8,13.2
1962,9.0,12,7.5,14.0
1962,9.0,13,9.0,18.0
1962,9.0,14,10.6,18.6
1962,9.0,15,12.3,20.1
1962,9.0,16,9.0,14.8
1962,9.0,17,9.0,15.8
1962,9.0,18,3.6,21.0
1962,9.0,19,5.0,21.2
1962,9.0,20,7.6,20.0
1962,9.0,21,10.2,19.1
1962,9.0,22,11.6,19.6
1962,9.0,23,12.4,20.3
1962,9.0,24,11.8,20.0
1962,9.0,25,14.7,24.0
1962,9.0,26,16.3,24.5
1962,9.0,27,12.8,19.3
1962,9.0,28,5.8,18.0
1962,9.0,29,3.4,21.2
1962,9.0,30,6.2,20.8
1962,9.0,31,,
1962,10.0,1,9.8,23.5
1962,10.0,2,11.2,24.0
1962,10.0,3,14.8,22.0
1962,10.0,4,13.5,21.2
1962,10.0,5,12.4,23.6
1962,10.0,6,13.0,24.5
1962,10.0,7,9.4,15.0
1962,10.0,8,3.6,21.2
1962,10.0,9,7.9,20.2
1962,10.0,10,6.5,13.8
1962,10.0,11,8.2,15.2
1962,10.0,12,5.3,17.1
1962,10.0,13,8.0,18.2
1962,10.0,14,12.0,19.8
1962,10.0,15,13.8,22.5
1962,10.0,16,14.6,19.5
1962,10.0,17,6.8,21.0
1962,10.0,18,6.7,21.5
1962,10.0,19,9.9,19.7
1962,10.0,20,5.8,19.8
1962,10.0,21,12.1,23.8
1962,10.0,22,15.3,26.0
1962,10.0,23,18.0,27.7
1962,10.0,24,17.8,27.0
1962,10.0,25,18.5,27.2
1962,10.0,26,12.0,22.7
1962,10.0,27,7.5,22.5
1962,10.0,28,10.4,26.0
1962,10.0,29,11.5,25.0
1962,10.0,30,16.0,25.2
1962,10.0,31,18.3,28.6
1962,11.0,1,19.2,28.9
1962,11.0,2,19.9,28.5
1962,11.0,3,20.2,29.3
1962,11.0,4,22.2,29.5
1962,11.0,5,16.0,27.5
1962,11.0,6,13.2,23.5
1962,11.0,7,15.0,24.4
1962,11.0,8,16.8,24.6
1962,11.0,9,16.0,24.2
1962,11.0,10,17.5,25.2
1962,11.0,11,18.4,28.4
1962,11.0,12,20.0,32.0
1962,11.0,13,19.4,30.2
1962,11.0,14,19.8,24.6
1962,11.0,15,17.0,23.1
1962,11.0,16,15.2,21.0
1962,11.0,17,15.7,23.2
1962,11.0,18,16.4,20.0
1962,11.0,19,15.4,26.1
1962,11.0,20,13.9,27.4
1962,11.0,21,7.8,21.5
1962,11.0,22,12.6,25.8
1962,11.0,23,16.1,29.7
1962,11.0,24,19.5,33.5
1962,11.0,25,16.6,29.8
1962,11.0,26,21.4,26.5
1962,11.0,27,18.8,26.3
1962,11.0,28,18.3,23.3
1962,11.0,29,16.3,25.2
1962,11.0,30,14.6,22.6
1962,11.0,31,,
1962,12.0,1,16.7,28.4
1962,12.0,2,17.4,26.6
1962,12.0,3,12.6,22.7
1962,12.0,4,14.8,20.7
1962,12.0,5,15.5,21.9
1962,12.0,6,16.8,25.3
1962,12.0,7,19.4,29.2
1962,12.0,8,18.7,26.5
1962,12.0,9,17.0,27.0
1962,12.0,10,20.0,27.5
1962,12.0,11,18.8,32.1
1962,12.0,12,16.0,29.2
1962,12.0,13,14.5,25.2
1962,12.0,14,13.7,25.2
1962,12.0,15,19.7,24.5
1962,12.0,16,19.7,26.8
1962,12.0,17,16.0,28.5
1962,12.0,18,19.0,30.2
1962,12.0,19,23.3,32.0
1962,12.0,20,22.0,30.6
1962,12.0,21,18.6,31.8
1962,12.0,22,16.7,27.9
1962,12.0,23,20.0,37.6
1962,12.0,24,15.6,26.8
1962,12.0,25,20.0,35.1
1962,12.0,26,17.0,28.7
1962,12.0,27,10.0,27.0
1962,12.0,28,18.0,36.7
1962,12.0,29,19.9,38.0
1962,12.0,30,16.4,23.3
1962,12.0,31,18.0,28.2
1963,1,1,22.2,34.8
1963,1,2,18.8,30.8
1963,1,3,19.4,28.5
1963,1,4,20.6,27.0
1963,1,5,20.6,30.1
1963,1,6,21.9,30.7
1963,1,7,19.4,31.0
1963,1,8,19.4,28.3
1963,1,9,15.5,23.4
1963,1,10,14.1,22.6
1963,1,11,13.0,23.6
1963,1,12,18.8,25.0
1963,1,13,20.2,26.8
1963,1,14,20.8,27.0
1963,1,15,21.9,28.3
1963,1,16,18.4,27.0
1963,1,17,16.2,25.2
1963,1,18,18.6,25.6
1963,1,19,20.0,29.0
1963,1,20,21.6,34.3
1963,1,21,21.0,31.2
1963,1,22,17.3,25.5
1963,1,23,17.8,27.0
1963,1,24,22.0,35.0
1963,1,25,22.9,32.7
1963,1,26,20.2,33.0
1963,1,27,20.5,34.9
1963,1,28,19.3,27.6
1963,1,29,21.4,28.6
1963,1,30,20.3,31.4
1963,1,31,23.5,37.2
1963,2.0,1,24.2,33.1
1963,2.0,2,23.4,32.0
1963,2.0,3,23.8,34.0
1963,2.0,4,21.2,31.5
1963,2.0,5,16.0,26.5
1963,2.0,6,16.7,26.7
1963,2.0,7,20.7,30.7
1963,2.0,8,21.8,29.7
1963,2.0,9,23.0,29.4
1963,2.0,10,21.7,25.5
1963,2.0,11,23.0,29.8
1963,2.0,12,20.7,28.5
1963,2.0,13,20.6,32.2
1963,2.0,14,20.4,30.4
1963,2.0,15,23.2,31.2
1963,2.0,16,22.3,31.2
1963,2.0,17,22.8,28.5
1963,2.0,18,22.5,29.7
1963,2.0,19,16.2,29.0
1963,2.0,20,17.7,28.0
1963,2.0,21,14.2,26.1
1963,2.0,22,18.6,26.6
1963,2.0,23,17.2,27.0
1963,2.0,24,17.9,25.1
1963,2.0,25,17.0,27.0
1963,2.0,26,21.1,26.8
1963,2.0,27,20.3,27.2
1963,2.0,28,21.9,27.8
1963,2.0,29,,
1963,2.0,30,,
1963,2.0,31,,
1963,3.0,1,18.7,28.1
1963,3.0,2,18.8,27.4
1963,3.0,3,21.3,32.0
1963,3.0,4,21.0,31.6
1963,3.0,5,21.5,34.0
1963,3.0,6,20.7,30.8
1963,3.0,7,15.2,27.7
1963,3.0,8,14.8,26.3
1963,3.0,9,11.7,21.1
1963,3.0,10,18.0,27.0
1963,3.0,11,23.0,29.0
1963,3.0,12,16.1,27.0
1963,3.0,13,14.3,27.2
1963,3.0,14,18.0,23.2
1963,3.0,15,18.2,21.0
1963,3.0,16,18.6,24.2
1963,3.0,17,16.9,27.7
1963,3.0,18,16.7,26.6
1963,3.0,19,14.2,23.5
1963,3.0,20,13.2,22.2
1963,3.0,21,13.7,24.0
1963,3.0,22,17.5,23.2
1963,3.0,23,18.5,27.0
1963,3.0,24,15.4,24.0
1963,3.0,25,11.4,23.1
1963,3.0,26,14.2,21.3
1963,3.0,27,8.2,18.0
1963,3.0,28,4.8,22.0
1963,3.0,29,7.0,21.7
1963,3.0,30,15.7,24.4
1963,3.0,31,18.2,29.0
1963,4.0,1,19.2,27.6
1963,4.0,2,15.0,26.2
1963,4.0,3,16.8,27.0
1963,4.0,4,19.3,28.0
1963,4.0,5,18.7,27.7
1963,4.0,6,20.2,28.3
1963,4.0,7,18.7,23.3
1963,4.0,8,16.5,21.8
1963,4.0,9,9.3,21.5
1963,4.0,10,9.6,21.0
1963,4.0,11,11.8,19.7
1963,4.0,12,10.2,21.6
1963,4.0,13,14.8,25.8
1963,4.0,14,16.0,25.2
1963,4.0,15,12.4,20.7
1963,4.0,16,7.7,20.2
1963,4.0,17,13.5,19.9
1963,4.0,18,9.0,19.2
1963,4.0,19,8.4,20.9
1963,4.0,20,11.5,26.7
1963,4.0,21,14.9,28.8
1963,4.0,22,17.5,28.5
1963,4.0,23,18.7,29.7
1963,4.0,24,18.8,27.5
1963,4.0,25,21.4,31.2
1963,4.0,26,21.0,26.4
1963,4.0,27,13.8,22.6
1963,4.0,28,16.2,17.6
1963,4.0,29,15.9,19.7
1963,4.0,30,14.8,19.5
1963,4.0,31,,
1963,5.0,1,17.7,24.4
1963,5.0,2,13.0,17.9
1963,5.0,3,10.0,16.6
1963,5.0,4,3.3,15.6
1963,5.0,5,9.1,20.6
1963,5.0,6,9.2,19.3
1963,5.0,7,11.5,22.0
1963,5.0,8,11.7,24.2
1963,5.0,9,5.4,17.3
1963,5.0,10,13.1,20.5
1963,5.0,11,9.0,16.7
1963,5.0,12,2.5,15.3
1963,5.0,13,11.6,16.9
1963,5.0,14,9.2,18.4
1963,5.0,15,3.2,14.2
1963,5.0,16,2.9,16.0
1963,5.0,17,3.3,17.0
1963,5.0,18,6.5,17.3
1963,5.0,19,14.4,17.7
1963,5.0,20,11.2,17.0
1963,5.0,21,15.3,24.4
1963,5.0,22,14.8,24.2
1963,5.0,23,7.2,16.2
1963,5.0,24,2.9,14.7
1963,5.0,25,9.5,18.9
1963,5.0,26,15.4,24.0
1963,5.0,27,17.2,25.0
1963,5.0,28,15.0,25.8
1963,5.0,29,12.4,18.0
1963,5.0,30,14.1,20.2
1963,5.0,31,14.4,19.0
1963,6.0,1,11.0,19.0
1963,6.0,2,11.8,21.4
1963,6.0,3,11.8,21.4
1963,6.0,4,15.8,22.8
1963,6.0,5,9.7,17.7
1963,6.0,6,6.4,15.8
1963,6.0,7,14.3,18.5
1963,6.0,8,11.8,17.8
1963,6.0,9,10.2,16.2
1963,6.0,10,12.3,15.1
1963,6.0,11,6.0,15.3
1963,6.0,12,3.1,12.8
1963,6.0,13,1.7,14.0
1963,6.0,14,9.2,13.3
1963,6.0,15,10.2,12.9
1963,6.0,16,7.0,9.3
1963,6.0,17,6.2,12.5
1963,6.0,18,1.7,12.7
1963,6.0,19,4.5,16.2
1963,6.0,20,4.2,12.7
1963,6.0,21,1.5,7.7
1963,6.0,22,6.0,10.5
1963,6.0,23,3.2,15.0
1963,6.0,24,8.5,17.6
1963,6.0,25,13.6,23.7
1963,6.0,26,14.2,18.7
1963,6.0,27,16.9,22.2
1963,6.0,28,11.2,19.4
1963,6.0,29,11.3,15.0
